Isotropic, class F                      
 
 
B    1000
   172.5    57.5    47.5     1.0
   172.5    77.5    52.5     1.0
   172.5    17.5    62.5     1.0
   172.5    47.5    67.5     1.0
   172.5    67.5    72.5     1.0
   172.5    87.5    77.5     1.0
   172.5    37.5    87.5     1.0
   177.5    62.5     2.5     1.0
   177.5    77.5     7.5     1.0
   177.5    27.5    17.5     1.0
   177.5    52.5    22.5     1.0
   177.5    72.5    27.5     1.0
   177.5    87.5    32.5     1.0
   177.5    47.5    42.5     1.0
   177.5    67.5    47.5     1.0
   177.5    82.5    52.5     1.0
   177.5    37.5    62.5     1.0
   177.5    57.5    67.5     1.0
   177.5    77.5    72.5     1.0
   177.5    22.5    82.5     1.0
   177.5    52.5    87.5     1.0
   182.5    72.5     2.5     1.0
   182.5    87.5     7.5     1.0
   182.5    42.5    17.5     1.0
   182.5    62.5    22.5     1.0
   182.5    82.5    27.5     1.0
   182.5    32.5    37.5     1.0
   182.5    57.5    42.5     1.0
   182.5    72.5    47.5     1.0
   182.5    12.5    57.5     1.0
   182.5    47.5    62.5     1.0
   182.5    67.5    67.5     1.0
   182.5    87.5    72.5     1.0
   182.5    37.5    82.5     1.0
   182.5    62.5    87.5     1.0
   187.5    77.5     2.5     1.0
   187.5    27.5    12.5     1.0
   187.5    52.5    17.5     1.0
   187.5    72.5    22.5     1.0
   187.5    87.5    27.5     1.0
   187.5    42.5    37.5     1.0
   187.5    67.5    42.5     1.0
   187.5    82.5    47.5     1.0
   187.5    32.5    57.5     1.0
   187.5    57.5    62.5     1.0
   187.5    77.5    67.5     1.0
   187.5    22.5    77.5     1.0
   187.5    52.5    82.5     1.0
   187.5    72.5    87.5     1.0
   192.5    87.5     2.5     1.0
   192.5    42.5    12.5     1.0
   192.5    62.5    17.5     1.0
   192.5    82.5    22.5     1.0
   192.5    32.5    32.5     1.0
   192.5    57.5    37.5     1.0
   192.5    72.5    42.5     1.0
   192.5    12.5    52.5     1.0
   192.5    47.5    57.5     1.0
   192.5    67.5    62.5     1.0
   192.5    87.5    67.5     1.0
   192.5    37.5    77.5     1.0
   192.5    62.5    82.5     1.0
   192.5    77.5    87.5     1.0
   197.5    27.5     7.5     1.0
   197.5    52.5    12.5     1.0
   197.5    72.5    17.5     1.0
   197.5    87.5    22.5     1.0
   197.5    42.5    32.5     1.0
   197.5    67.5    37.5     1.0
   197.5    82.5    42.5     1.0
   197.5    32.5    52.5     1.0
   197.5    57.5    57.5     1.0
   197.5    77.5    62.5     1.0
   197.5    22.5    72.5     1.0
   197.5    52.5    77.5     1.0
   197.5    67.5    82.5     1.0
   197.5    87.5    87.5     1.0
   202.5    42.5     7.5     1.0
   202.5    62.5    12.5     1.0
   202.5    82.5    17.5     1.0
   202.5    32.5    27.5     1.0
   202.5    57.5    32.5     1.0
   202.5    72.5    37.5     1.0
   202.5    12.5    47.5     1.0
   202.5    47.5    52.5     1.0
   202.5    67.5    57.5     1.0
   202.5    82.5    62.5     1.0
   202.5    37.5    72.5     1.0
   202.5    62.5    77.5     1.0
   202.5    77.5    82.5     1.0
   207.5    27.5     2.5     1.0
   207.5    52.5     7.5     1.0
   207.5    72.5    12.5     1.0
   207.5    87.5    17.5     1.0
   207.5    42.5    27.5     1.0
   207.5    62.5    32.5     1.0
   207.5    82.5    37.5     1.0
   207.5    32.5    47.5     1.0
   207.5    57.5    52.5     1.0
   207.5    77.5    57.5     1.0
   207.5    17.5    67.5     1.0
   207.5    47.5    72.5     1.0
   207.5    67.5    77.5     1.0
   207.5    87.5    82.5     1.0
   212.5    42.5     2.5     1.0
   212.5    62.5     7.5     1.0
   212.5    82.5    12.5     1.0
   212.5    27.5    22.5     1.0
   212.5    57.5    27.5     1.0
   212.5    72.5    32.5     1.0
   212.5    12.5    42.5     1.0
   212.5    47.5    47.5     1.0
   212.5    67.5    52.5     1.0
   212.5    82.5    57.5     1.0
   212.5    37.5    67.5     1.0
   212.5    57.5    72.5     1.0
   212.5    77.5    77.5     1.0
   212.5    22.5    87.5     1.0
   217.5    52.5     2.5     1.0
   217.5    72.5     7.5     1.0
   217.5    87.5    12.5     1.0
   217.5    42.5    22.5     1.0
   217.5    62.5    27.5     1.0
   217.5    82.5    32.5     1.0
   217.5    32.5    42.5     1.0
   217.5    57.5    47.5     1.0
   217.5    77.5    52.5     1.0
   217.5    17.5    62.5     1.0
   217.5    47.5    67.5     1.0
   217.5    67.5    72.5     1.0
   217.5    87.5    77.5     1.0
   217.5    42.5    87.5     1.0
   222.5    62.5     2.5     1.0
   222.5    82.5     7.5     1.0
   222.5    27.5    17.5     1.0
   222.5    52.5    22.5     1.0
   222.5    72.5    27.5     1.0
   222.5     7.5    37.5     1.0
   222.5    47.5    42.5     1.0
   222.5    67.5    47.5     1.0
   222.5    82.5    52.5     1.0
   222.5    37.5    62.5     1.0
   222.5    57.5    67.5     1.0
   222.5    77.5    72.5     1.0
   222.5    22.5    82.5     1.0
   222.5    52.5    87.5     1.0
   227.5    72.5     2.5     1.0
   227.5    87.5     7.5     1.0
   227.5    42.5    17.5     1.0
   227.5    62.5    22.5     1.0
   227.5    82.5    27.5     1.0
   227.5    32.5    37.5     1.0
   227.5    57.5    42.5     1.0
   227.5    77.5    47.5     1.0
   227.5    17.5    57.5     1.0
   227.5    47.5    62.5     1.0
   227.5    67.5    67.5     1.0
   227.5    87.5    72.5     1.0
   227.5    37.5    82.5     1.0
   227.5    62.5    87.5     1.0
   232.5    77.5     2.5     1.0
   232.5    27.5    12.5     1.0
   232.5    52.5    17.5     1.0
   232.5    72.5    22.5     1.0
   232.5     7.5    32.5     1.0
   232.5    47.5    37.5     1.0
   232.5    67.5    42.5     1.0
   232.5    82.5    47.5     1.0
   232.5    37.5    57.5     1.0
   232.5    57.5    62.5     1.0
   232.5    77.5    67.5     1.0
   232.5    22.5    77.5     1.0
   232.5    52.5    82.5     1.0
   232.5    72.5    87.5     1.0
   237.5    87.5     2.5     1.0
   237.5    42.5    12.5     1.0
   237.5    62.5    17.5     1.0
   237.5    82.5    22.5     1.0
   237.5    32.5    32.5     1.0
   237.5    57.5    37.5     1.0
   237.5    77.5    42.5     1.0
   237.5    17.5    52.5     1.0
   237.5    47.5    57.5     1.0
   237.5    67.5    62.5     1.0
   237.5    87.5    67.5     1.0
   237.5    37.5    77.5     1.0
   237.5    62.5    82.5     1.0
   237.5    77.5    87.5     1.0
   242.5    27.5     7.5     1.0
   242.5    52.5    12.5     1.0
   242.5    72.5    17.5     1.0
   242.5     7.5    27.5     1.0
   242.5    47.5    32.5     1.0
   242.5    67.5    37.5     1.0
   242.5    82.5    42.5     1.0
   242.5    37.5    52.5     1.0
   242.5    57.5    57.5     1.0
   242.5    77.5    62.5     1.0
   242.5    22.5    72.5     1.0
   242.5    52.5    77.5     1.0
   242.5    72.5    82.5     1.0
   242.5    87.5    87.5     1.0
   247.5    42.5     7.5     1.0
   247.5    62.5    12.5     1.0
   247.5    82.5    17.5     1.0
   247.5    32.5    27.5     1.0
   247.5    57.5    32.5     1.0
   247.5    77.5    37.5     1.0
   247.5    17.5    47.5     1.0
   247.5    47.5    52.5     1.0
   247.5    67.5    57.5     1.0
   247.5    87.5    62.5     1.0
   247.5    37.5    72.5     1.0
   247.5    62.5    77.5     1.0
   247.5    77.5    82.5     1.0
   252.5    27.5     2.5     1.0
   252.5    52.5     7.5     1.0
   252.5    72.5    12.5     1.0
   252.5     2.5    22.5     1.0
   252.5    47.5    27.5     1.0
   252.5    67.5    32.5     1.0
   252.5    82.5    37.5     1.0
   252.5    37.5    47.5     1.0
   252.5    57.5    52.5     1.0
   252.5    77.5    57.5     1.0
   252.5    22.5    67.5     1.0
   252.5    52.5    72.5     1.0
   252.5    72.5    77.5     1.0
   252.5    87.5    82.5     1.0
   257.5    42.5     2.5     1.0
   257.5    62.5     7.5     1.0
   257.5    82.5    12.5     1.0
   257.5    32.5    22.5     1.0
   257.5    57.5    27.5     1.0
   257.5    72.5    32.5     1.0
   257.5    17.5    42.5     1.0
   257.5    47.5    47.5     1.0
   257.5    67.5    52.5     1.0
   257.5    87.5    57.5     1.0
   257.5    37.5    67.5     1.0
   257.5    62.5    72.5     1.0
   257.5    77.5    77.5     1.0
   257.5    27.5    87.5     1.0
   262.5    52.5     2.5     1.0
   262.5    72.5     7.5     1.0
   262.5    87.5    12.5     1.0
   262.5    47.5    22.5     1.0
   262.5    67.5    27.5     1.0
   262.5    82.5    32.5     1.0
   262.5    37.5    42.5     1.0
   262.5    57.5    47.5     1.0
   262.5    77.5    52.5     1.0
   262.5    22.5    62.5     1.0
   262.5    52.5    67.5     1.0
   262.5    72.5    72.5     1.0
   262.5    87.5    77.5     1.0
   262.5    42.5    87.5     1.0
   267.5    62.5     2.5     1.0
   267.5    82.5     7.5     1.0
   267.5    32.5    17.5     1.0
   267.5    57.5    22.5     1.0
   267.5    72.5    27.5     1.0
   267.5    12.5    37.5     1.0
   267.5    47.5    42.5     1.0
   267.5    67.5    47.5     1.0
   267.5    87.5    52.5     1.0
   267.5    37.5    62.5     1.0
   267.5    62.5    67.5     1.0
   267.5    77.5    72.5     1.0
   267.5    27.5    82.5     1.0
   267.5    52.5    87.5     1.0
   272.5    72.5     2.5     1.0
   272.5    87.5     7.5     1.0
   272.5    42.5    17.5     1.0
   272.5    67.5    22.5     1.0
   272.5    82.5    27.5     1.0
   272.5    32.5    37.5     1.0
   272.5    57.5    42.5     1.0
   272.5    77.5    47.5     1.0
   272.5    22.5    57.5     1.0
   272.5    52.5    62.5     1.0
   272.5    72.5    67.5     1.0
   272.5    87.5    72.5     1.0
   272.5    42.5    82.5     1.0
   272.5    62.5    87.5     1.0
   277.5    82.5     2.5     1.0
   277.5    32.5    12.5     1.0
   277.5    57.5    17.5     1.0
   277.5    72.5    22.5     1.0
   277.5    12.5    32.5     1.0
   277.5    47.5    37.5     1.0
   277.5    67.5    42.5     1.0
   277.5    87.5    47.5     1.0
   277.5    37.5    57.5     1.0
   277.5    62.5    62.5     1.0
   277.5    77.5    67.5     1.0
   277.5    27.5    77.5     1.0
   277.5    52.5    82.5     1.0
   277.5    72.5    87.5     1.0
   282.5    87.5     2.5     1.0
   282.5    42.5    12.5     1.0
   282.5    67.5    17.5     1.0
   282.5    82.5    22.5     1.0
   282.5    32.5    32.5     1.0
   282.5    57.5    37.5     1.0
